,Entity,Iteration,Probability,Relation,Value
5444,concept:athlete:mark_grace,1070,0.999999969362449,concept:athleteplaysinleague,concept:sportsleague:mlb
5445,concept:athlete:mark_grace,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
5446,concept:athlete:manny_malhotra,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:blue_jackets
5447,concept:athlete:mike_green,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:washington_capitals
5448,concept:personnorthamerica:willie_davis,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:los_angeles_dodgers
5449,concept:athlete:matt_williams,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5450,concept:athlete:matt_williams,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
5451,concept:athlete:rosenfels,1070,0.9921875,concept:athleteledsportsteam,concept:sportsteam:houston_texans
5452,concept:athlete:rosenfels,1070,0.9998812570833717,concept:athleteplaysforteam,concept:sportsteam:houston_texans
5453,concept:athlete:rosenfels,1070,0.9999999996327705,concept:athleteplaysinleague,concept:sportsleague:nfl
5454,concept:athlete:rosenfels,1070,0.907,concept:athleteplayssport,concept:sport:football
5455,concept:athlete:henry_blanco,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs_baseball
5456,concept:athlete:henry_blanco,1070,0.9999882860878241,concept:athleteplayssport,concept:sport:baseball
5457,concept:athlete:greinke,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:royals
5458,concept:athlete:greinke,1070,0.9983125,concept:athleteplaysinleague,concept:sportsleague:mlb
5459,concept:athlete:greinke,1070,0.99803125,concept:athleteplayssport,concept:sport:baseball
5460,concept:athlete:kevin_jones,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
5461,concept:athlete:kevin_jones,1070,0.907,concept:athleteplayssport,concept:sport:football
5462,concept:athlete:justin_morneau,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:twins
5463,concept:athlete:justin_morneau,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:twins
5464,concept:athlete:justin_morneau,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5465,concept:athlete:justin_morneau,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
5466,concept:athlete:olmedo_saenz,1070,0.993,concept:athleteplaysinleague,concept:sportsleague:mlb
5467,concept:athlete:olmedo_saenz,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
5468,concept:athlete:paul_lo_duca,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
5469,concept:athlete:paul_lo_duca,1070,0.999999999999996,concept:athleteplaysinleague,concept:sportsleague:mlb
5470,concept:athlete:paul_lo_duca,1070,0.9555,concept:athleteplayssport,concept:sport:baseball
5471,concept:coach:ernesto_frieri,1070,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
5472,concept:athlete:glendon_rusch,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5473,concept:athlete:brooks_laich,1070,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:current_capitals
5474,concept:personmexico:fernando_rodney,1070,0.96875,concept:athleteplayssport,concept:sport:baseball
5475,concept:athlete:blaine_neal,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5476,concept:athlete:derek_boogaard,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:rangers
5477,concept:athlete:joe_borowski,1070,0.9980632030950841,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
5478,concept:athlete:joe_borowski,1070,0.9999999999670957,concept:athleteplaysinleague,concept:sportsleague:mlb
5479,concept:athlete:joe_borowski,1070,0.99987596875,concept:athleteplayssport,concept:sport:baseball
5480,concept:athlete:brian_westbrook,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:eagles
5481,concept:athlete:brian_westbrook,1070,0.9999999977932029,concept:athleteplaysinleague,concept:sportsleague:nfl
5482,concept:athlete:brian_westbrook,1070,0.907,concept:athleteplayssport,concept:sport:football
5483,concept:athlete:anderson_hernandez,1070,0.996375,concept:athleteplayssport,concept:sport:baseball
5484,concept:coach:jose_guillen,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:royals
5485,concept:coach:jose_guillen,1070,0.999999999502237,concept:athleteplaysinleague,concept:sportsleague:mlb
5486,concept:coach:jose_guillen,1070,0.9999724856170966,concept:athleteplayssport,concept:sport:baseball
5487,concept:coach:tyler_kennedy,1070,0.9996252038023181,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_penguins
5488,concept:personmexico:latroy_hawkins,1070,0.99909375,concept:athleteplayssport,concept:sport:baseball
5489,concept:personaustralia:robert_cupp,1070,0.984375,concept:athleteplayssport,concept:sport:golf
5490,concept:athlete:mewelde_moore,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers_sunday
5491,concept:athlete:brandon_villafuerte,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5492,concept:athlete:jarrod_dyson,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:royals
5493,concept:athlete:jarrod_dyson,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:royals
5494,concept:personmexico:adam_lind,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:toronto_blue_jays
5495,concept:personmexico:giambi,1070,0.9998779296875,concept:athleteledsportsteam,concept:sportsteam:yankees
5496,concept:personmexico:giambi,1070,0.999995606654356,concept:athleteplaysforteam,concept:sportsteam:yankees
5497,concept:personmexico:giambi,1070,0.9755,concept:athleteplaysinleague,concept:sportsleague:mlb
5498,concept:personmexico:giambi,1070,0.9685,concept:athleteplayssport,concept:sport:baseball
5499,concept:athlete:brandon_saine,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:packers
5500,concept:athlete:jon_niese,1070,0.96875,concept:athleteplayssport,concept:sport:baseball
5501,concept:athlete:omar_vizquel,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:cleveland_indians
5502,concept:athlete:omar_vizquel,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
5503,concept:athlete:omar_vizquel,1070,0.907,concept:athleteplayssport,concept:sport:football
5504,concept:athlete:juan_morillo,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5505,concept:coach:corey_crawford,1070,0.9999782576816741,concept:athleteplaysforteam,concept:sportsteam:blackhawks
5506,concept:athlete:bob_cupp,1070,0.984375,concept:athleteplayssport,concept:sport:golf
5507,concept:athlete:darrick_martin,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5508,concept:athlete:bryan_corey,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5509,concept:athlete:jacquizz_rodgers,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:oregon_state
5510,concept:personmexico:david_ortiz,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:red_sox
5511,concept:personmexico:david_ortiz,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:red_sox_this_season
5512,concept:personmexico:david_ortiz,1070,0.999968609375,concept:athleteplaysinleague,concept:sportsleague:mlb
5513,concept:personmexico:david_ortiz,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5514,concept:personaustralia:jack_johnson,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:l_a__kings
5515,concept:personaustralia:jack_johnson,1070,0.999999226029348,concept:athleteplaysinleague,concept:sportsleague:nba
5516,concept:coach:roscoe_parrish,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:bills
5517,concept:athlete:kyle_davies,1070,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
5518,concept:athlete:kyle_davies,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
5519,concept:athlete:jae_kuk_ryu,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5520,concept:athlete:kareem_abdul_jabbar,1070,1.0,concept:athleteplayssport,concept:sport:professional_basketball
5521,concept:coach:matt_stairs,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:blue_jays
5522,concept:athlete:tarvaris_jackson,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:minnesota_vikings
5523,concept:athlete:tarvaris_jackson,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:minnesota_vikings
5524,concept:athlete:tarvaris_jackson,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
5525,concept:athlete:tarvaris_jackson,1070,0.907,concept:athleteplayssport,concept:sport:football
5526,concept:athlete:john_wall,1070,0.984375,concept:athleteledsportsteam,concept:sportsteam:washington_wizards
5527,concept:athlete:john_wall,1070,0.999755859375,concept:athleteplaysforteam,concept:sportsteam:washington_wizards
5528,concept:athlete:cole_hamels,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:phillies
5529,concept:athlete:cole_hamels,1070,0.9999999981782802,concept:athleteplaysinleague,concept:sportsleague:mlb
5530,concept:athlete:cole_hamels,1070,0.9998337271921744,concept:athleteplayssport,concept:sport:baseball
5531,concept:athlete:mark_prior,1070,0.9997247435478492,concept:athleteplayssport,concept:sport:baseball
5532,concept:athlete:santonio_holmes,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers_sunday
5533,concept:athlete:santonio_holmes,1070,0.9999999987044534,concept:athleteplaysinleague,concept:sportsleague:nfl
5534,concept:athlete:santonio_holmes,1070,0.907,concept:athleteplayssport,concept:sport:football
5535,concept:athlete:andres_nocioni,1070,0.992286422318389,concept:athleteplaysforteam,concept:sportsteam:chicago_bulls
5536,concept:athlete:andres_nocioni,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5537,concept:athlete:landon_donovan,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:los_angeles_galaxy
5538,concept:athlete:merkin_valdez,1070,0.9994375,concept:athleteplayssport,concept:sport:baseball
5539,concept:athlete:bob_griese,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:bears_29_17
5540,concept:athlete:bob_griese,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:bears_29_17
5541,concept:athlete:bob_griese,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
5542,concept:athlete:bob_griese,1070,0.907,concept:athleteplayssport,concept:sport:football
5543,concept:athlete:khabibulin,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:blackhawks
5544,concept:athlete:todd_wellemeyer,1070,0.902,concept:athleteplaysinleague,concept:sportsleague:nfl
5545,concept:athlete:todd_wellemeyer,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5546,concept:personnorthamerica:brady_quinn,1070,0.9326418661481798,concept:athleteledsportsteam,concept:sportsteam:cleveland_browns
5547,concept:personnorthamerica:brady_quinn,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns
5548,concept:personnorthamerica:brady_quinn,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
5549,concept:personnorthamerica:brady_quinn,1070,0.907,concept:athleteplayssport,concept:sport:football
5550,concept:coach:ervin_santana,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5551,concept:coach:paul_byrd,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:indians
5552,concept:coach:paul_byrd,1070,0.9665,concept:athleteplaysinleague,concept:sportsleague:mlb
5553,concept:coach:paul_byrd,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
5554,concept:athlete:bostjan_nachbar,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5555,concept:coach:isiah_thomas,1070,0.9999992443424833,concept:athleteplaysinleague,concept:sportsleague:nba
5556,concept:athlete:rusty_staub,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
5557,concept:athlete:rusty_staub,1070,0.967,concept:athleteplayssport,concept:sport:baseball
5558,concept:athlete:rb_willie_parker,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers_sunday
5559,concept:athlete:rb_willie_parker,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
5560,concept:athlete:rb_willie_parker,1070,0.907,concept:athleteplayssport,concept:sport:football
5561,concept:coach:mark_hendrickson,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:marlins
5562,concept:coach:mark_hendrickson,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5563,concept:coach:mark_hendrickson,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
5564,concept:personmexico:george_foster,1070,0.984375,concept:athleteplayssport,concept:sport:baseball
5565,concept:personmexico:ferguson_jenkins,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:carolina_hurricanes_hockey
5566,concept:athlete:sidney_rice,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:minnesota_vikings
5567,concept:athlete:curtis_martin,1070,0.99609375,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
5568,concept:athlete:curtis_martin,1070,0.9999999874573899,concept:athleteplaysinleague,concept:sportsleague:nfl
5569,concept:athlete:curtis_martin,1070,0.9535,concept:athleteplayssport,concept:sport:football
5570,concept:athlete:adrian_beltre,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:dodgers
5571,concept:athlete:adrian_beltre,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:major_league_baseball
5572,concept:athlete:adrian_beltre,1070,0.988125,concept:athleteplayssport,concept:sport:baseball
5573,concept:coach:troy_smith,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:baltimore_colts
5574,concept:coach:troy_smith,1070,0.9999998421719736,concept:athleteplaysinleague,concept:sportsleague:nfl
5575,concept:coach:troy_smith,1070,0.927,concept:athleteplayssport,concept:sport:football
5576,concept:athlete:jeff_clement,1070,0.96875,concept:athleteledsportsteam,concept:sportsteam:phillies
5577,concept:athlete:jeff_clement,1070,0.9990234375,concept:athleteplaysforteam,concept:sportsteam:phillies
5578,concept:athlete:jeff_clement,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5579,concept:athlete:jeff_clement,1070,0.9999999990308237,concept:athleteplayssport,concept:sport:baseball
5580,concept:athlete:chad_orvella,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5581,concept:athlete:robert_trent_jones_sr__,1070,0.984375,concept:athleteplayssport,concept:sport:golf
5582,concept:athlete:emil_brown,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5583,concept:athlete:carlos_gonzalez,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:rockies
5584,concept:athlete:miguel_cairo,1070,0.99975,concept:athleteplayssport,concept:sport:baseball
5585,concept:athlete:aaron_fultz,1070,0.996375,concept:athleteplayssport,concept:sport:baseball
5586,concept:personus:lebron_james,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:cavaliers
5587,concept:personus:lebron_james,1070,0.9999985290284689,concept:athleteplaysforteam,concept:sportsteam:cavaliers
5588,concept:personus:lebron_james,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5589,concept:personus:lebron_james,1070,1.0,concept:athleteplayssport,concept:sport:basketball
5590,concept:athlete:paul_pierce,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:boston_celtics
5591,concept:athlete:paul_pierce,1070,0.999999882579207,concept:athleteplaysforteam,concept:sportsteam:boston_celtics
5592,concept:athlete:paul_pierce,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5593,concept:athlete:paul_pierce,1070,0.97775,concept:athleteplayssport,concept:sport:basketball
5594,concept:athlete:sidney_crosby,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:pittsburgh_penguins
5595,concept:athlete:sidney_crosby,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_penguins
5596,concept:athlete:sidney_crosby,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nhl
5597,concept:athlete:sidney_crosby,1070,1.0,concept:athleteplayssport,concept:sport:hockey
5598,concept:athlete:zach_bogosian,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
5599,concept:athlete:andy_dye,1070,0.9375,concept:athleteplayssport,concept:sport:golf
5600,concept:athlete:david_pauley,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:red_sox
5601,concept:athlete:david_pauley,1070,0.987,concept:athleteplaysinleague,concept:sportsleague:mlb
5602,concept:athlete:david_pauley,1070,0.9960625,concept:athleteplayssport,concept:sport:baseball
5603,concept:athlete:eddie_guardado,1070,0.9994375,concept:athleteplayssport,concept:sport:baseball
5604,concept:personmexico:mike_schmidt,1070,0.9999026876290801,concept:athleteledsportsteam,concept:sportsteam:yankees
5605,concept:personmexico:mike_schmidt,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:yankees
5606,concept:personmexico:mike_schmidt,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5607,concept:personmexico:mike_schmidt,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5608,concept:athlete:nomar_garciaparra,1070,0.9995262381426069,concept:athleteledsportsteam,concept:sportsteam:dodgers
5609,concept:athlete:nomar_garciaparra,1070,0.9996003765636925,concept:athleteplaysforteam,concept:sportsteam:red_sox
5610,concept:athlete:nomar_garciaparra,1070,0.9835,concept:athleteplaysinleague,concept:sportsleague:mlb
5611,concept:athlete:nomar_garciaparra,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
5612,concept:personaustralia:greg_nash,1070,0.96875,concept:athleteplayssport,concept:sport:golf
5613,concept:coach:art_monk,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:washington_redskins_last
5614,concept:athlete:damion_easley,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
5615,concept:athlete:damion_easley,1070,0.98675,concept:athleteplaysinleague,concept:sportsleague:mlb
5616,concept:athlete:damion_easley,1070,0.97775,concept:athleteplayssport,concept:sport:baseball
5617,concept:athlete:john_koronka,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5618,concept:personmexico:jason_spezza,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:ottawa_senators
5619,concept:athlete:buster_posey,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
5620,concept:athlete:buster_posey,1070,0.999989286267123,concept:athleteplaysinleague,concept:sportsleague:mlb
5621,concept:athlete:buster_posey,1070,0.999503875,concept:athleteplayssport,concept:sport:baseball
5622,concept:athlete:john_van_benschoten,1070,0.9999999991008157,concept:athleteplaysinleague,concept:sportsleague:mlb
5623,concept:athlete:john_van_benschoten,1070,0.992125,concept:athleteplayssport,concept:sport:baseball
5624,concept:coach:thurman_thomas,1070,0.9510000000000001,concept:athleteplaysinleague,concept:sportsleague:nfl
5625,concept:coach:thurman_thomas,1070,0.907,concept:athleteplayssport,concept:sport:football
5626,concept:athlete:joe_mather,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:cardinals__
5627,concept:athlete:kyle_mcclellan,1070,0.9981875,concept:athleteplayssport,concept:sport:baseball
5628,concept:athlete:jeff_salazar,1070,0.99775,concept:athleteplayssport,concept:sport:baseball
5629,concept:personmexico:luke_murton,1070,0.9995613111623276,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers
5630,concept:personmexico:luke_murton,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
5631,concept:personmexico:luke_murton,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5632,concept:personmexico:luke_murton,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5633,concept:athlete:juan_acevedo,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5634,concept:athlete:john_salmons,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:kings_college
5635,concept:athlete:john_salmons,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5636,concept:athlete:james_posey,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:denver_nuggets
5637,concept:athlete:james_posey,1070,0.9993052577914039,concept:athleteplaysforteam,concept:sportsteam:hornets_nba_live_29_03_2012
5638,concept:athlete:james_posey,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5639,concept:athlete:nikolai_kulemin,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:maple_leafs
5640,concept:athlete:andrew_shaw,1070,0.9993611883862069,concept:athleteplaysforteam,concept:sportsteam:blackhawks
5641,concept:athlete:charles_woodson,1070,0.95,concept:athleteplaysinleague,concept:sportsleague:nfl
5642,concept:athlete:charles_woodson,1070,0.907,concept:athleteplayssport,concept:sport:football
5643,concept:male:john_duddy,1070,1.0,concept:athleteplayssport,concept:sport:boxing
5644,concept:athlete:greg_reynolds,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
5645,concept:athlete:josh_roenicke,1070,0.99775,concept:athleteplayssport,concept:sport:baseball
5646,concept:athlete:marquis_daniels,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:dallas_mavericks
5647,concept:athlete:marquis_daniels,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:pacers
5648,concept:athlete:marquis_daniels,1070,0.999999972614273,concept:athleteplaysinleague,concept:sportsleague:nba
5649,concept:athlete:marquis_daniels,1070,0.911,concept:athleteplayssport,concept:sport:basketball
5650,concept:athlete:r_j__umberger,1070,0.9921875,concept:athleteplaysforteam,concept:sportsteam:blue_jackets
5651,concept:coach:josh_beckett,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:boston_red_sox
5652,concept:coach:josh_beckett,1070,0.9999999970131352,concept:athleteplaysinleague,concept:sportsleague:mlb
5653,concept:coach:josh_beckett,1070,0.99803125,concept:athleteplayssport,concept:sport:baseball
5654,concept:coach:mike_shanahan,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:rangers
5655,concept:athlete:luis_mendoza,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:rangers
5656,concept:athlete:luis_mendoza,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nhl
5657,concept:coach:nathan_horton,1070,0.984375,concept:athleteplaysforteam,concept:sportsteam:carolina_hurricanes_hockey
5658,concept:athlete:sidney_ponson,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:yankees
5659,concept:athlete:sidney_ponson,1070,0.999792,concept:athleteplaysinleague,concept:sportsleague:mlb
5660,concept:athlete:sidney_ponson,1070,0.99900775,concept:athleteplayssport,concept:sport:baseball
5661,concept:athlete:josh_towers,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5662,concept:athlete:josh_geer,1070,0.9981875,concept:athleteplayssport,concept:sport:baseball
5663,concept:athlete:dave_williams,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5664,concept:personmexico:randy_winn,1070,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
5665,concept:personmexico:randy_winn,1070,0.907,concept:athleteplayssport,concept:sport:football
5666,concept:athlete:richie_sexson,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:mariners
5667,concept:coach:justin_miller,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nfl
5668,concept:coach:justin_miller,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5669,concept:personnorthamerica:marcus_thornton,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:kings_college
5670,concept:personnorthamerica:marcus_thornton,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:kings_college
5671,concept:athlete:corky_miller,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5672,concept:athlete:pierre_garcon,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:washington_redskins_last
5673,concept:athlete:ryan_klesko,1070,0.9999999789087314,concept:athleteplaysinleague,concept:sportsleague:mlb
5674,concept:athlete:ryan_klesko,1070,0.9855,concept:athleteplayssport,concept:sport:baseball
5675,concept:athlete:raul_mondesi,1070,0.99175,concept:athleteplayssport,concept:sport:baseball
5676,concept:athlete:taveras,1070,1.0,concept:athleteledsportsteam,concept:sportsteam:rockies
5677,concept:athlete:taveras,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:rockies
5678,concept:athlete:taveras,1070,0.9990445,concept:athleteplaysinleague,concept:sportsleague:mlb
5679,concept:athlete:taveras,1070,0.999503875,concept:athleteplayssport,concept:sport:baseball
5680,concept:athlete:jose_ascanio,1070,0.96875,concept:athleteplayssport,concept:sport:baseball
5681,concept:athlete:brian_scalabrine,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:boston_celtics
5682,concept:athlete:brian_scalabrine,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
5683,concept:athlete:howie_clark,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5684,concept:athlete:curtis_granderson,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:indians
5685,concept:athlete:curtis_granderson,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:indians
5686,concept:athlete:curtis_granderson,1070,1.0,concept:athleteplaysinleague,concept:sportsleague:mlb
5687,concept:athlete:curtis_granderson,1070,0.99999218603125,concept:athleteplayssport,concept:sport:baseball
5688,concept:athlete:rolen,1070,0.96875,concept:athleteledsportsteam,concept:sportsteam:cardinals__
5689,concept:athlete:rolen,1070,0.99951171875,concept:athleteplaysforteam,concept:sportsteam:cardinals__
5690,concept:athlete:rolen,1070,0.994875,concept:athleteplaysinleague,concept:sportsleague:mlb
5691,concept:athlete:rolen,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
5692,concept:athlete:john_adams,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5693,concept:coach:mark_streit,1070,0.9975034109675276,concept:athleteplaysforteam,concept:sportsteam:islanders
5694,concept:athlete:braden_looper,1070,1.0,concept:athleteplaysforteam,concept:sportsteam:cardinals__
5695,concept:athlete:braden_looper,1070,0.948,concept:athleteplaysinleague,concept:sportsleague:nfl
5696,concept:athlete:braden_looper,1070,0.911,concept:athleteplayssport,concept:sport:football
5697,concept:athlete:mickael_pietrus,1070,0.9376834387429656,concept:athleteledsportsteam,concept:sportsteam:golden_state_warriors_nba
5698,concept:athlete:mickael_pietrus,1070,0.992187501462907,concept:athleteplaysforteam,concept:sportsteam:golden_state_warriors_nba
5699,concept:athlete:gary_panks,1070,0.9921875,concept:athleteplayssport,concept:sport:golf
5700,concept:athlete:colt_mccoy,1070,0.972,concept:athleteplaysinleague,concept:sportsleague:nfl
5701,concept:athlete:colt_mccoy,1070,0.907,concept:athleteplayssport,concept:sport:football
5702,concept:athlete:ruben_tejada,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
5703,concept:athlete:joaquin_arias,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5704,concept:athlete:logan_morrison,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:miami_marlins
5705,concept:athlete:logan_morrison,1070,0.96875,concept:athleteplaysforteam,concept:sportsteam:marlins
5706,concept:athlete:jorge_vasquez,1070,0.9375,concept:athleteplayssport,concept:sport:baseball
5707,concept:athlete:emilio_bonifacio,1070,0.9375,concept:athleteledsportsteam,concept:sportsteam:marlins
5708,concept:athlete:emilio_bonifacio,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:marlins
5709,concept:athlete:dallas_mcpherson,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5710,concept:athlete:mike_burns,1070,0.998875,concept:athleteplayssport,concept:sport:baseball
5711,concept:athlete:dave_henderson,1070,1.0,concept:athleteplayssport,concept:sport:baseball
5712,concept:coach:guillaume_latendresse,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:montreal_canadiens
5713,concept:athlete:curtis_painter,1070,0.929,concept:athleteplayssport,concept:sport:football
5714,concept:athlete:rees_jones,1070,0.9999923706054688,concept:athleteplayssport,concept:sport:golf
5715,concept:athlete:fukudome,1070,0.9375,concept:athleteplaysforteam,concept:sportsteam:chicago_cubs_baseball
5716,concept:athlete:fukudome,1070,0.998375,concept:athleteplaysinleague,concept:sportsleague:mlb
5717,concept:athlete:fukudome,1070,0.98425,concept:athleteplayssport,concept:sport:baseball
5718,concept:athlete:ed_spiezio,1070,0.944,concept:athleteplaysinleague,concept:sportsleague:nfl
