,Entity,Iteration,Probability,Relation,Value
2558,concept:country:singapore,1110,0.9994248042557842,concept:countryhascompanyoffice,concept:bank:hsbc
2559,concept:country:lithuania,1114,0.9999997615814209,concept:countryhascompanyoffice,concept:company:national
2560,concept:country:ethiopia,1114,0.9999980926513672,concept:countryhascompanyoffice,concept:company:national
2561,concept:country:ireland,1103,1.0,concept:countryhascompanyoffice,concept:bank:aib
2562,concept:country:ireland,1104,0.9990234375,concept:countryhascompanyoffice,concept:bank:royal
2563,concept:country:ireland,1103,0.96875,concept:countryhascompanyoffice,concept:bank:allied_irish
2564,concept:country:ireland,1107,0.9921875,concept:countryhascompanyoffice,concept:bank:the_royal
2565,concept:country:ireland,1103,1.0,concept:countryhascompanyoffice,concept:company:fyffes_plc
2566,concept:country:ireland,1114,1.0,concept:countryhascompanyoffice,concept:company:national
2567,concept:country:kazakstan,1114,0.96875,concept:countryhascompanyoffice,concept:company:national
2568,concept:island:iceland,1114,1.0,concept:countryhascompanyoffice,concept:biotechcompany:alcoa
2569,concept:island:iceland,1107,0.9921875,concept:countryhascompanyoffice,concept:company:the_national
2570,concept:country:gambia,1114,1.0,concept:countryhascompanyoffice,concept:company:national
2571,concept:country:swaziland,1114,1.0,concept:countryhascompanyoffice,concept:company:national
2572,concept:country:maldives,1114,0.999755859375,concept:countryhascompanyoffice,concept:company:national
2573,concept:country:pakistan,1114,0.9999999999999973,concept:countryhascompanyoffice,concept:company:national
2574,concept:country:barbuda_antigua_and_barbuda,1114,0.96875,concept:countryhascompanyoffice,concept:company:national
2575,concept:country:spain,1114,0.999999999998181,concept:countryhascompanyoffice,concept:company:national
2576,concept:country:spain,1107,0.9375,concept:countryhascompanyoffice,concept:company:the_national
2577,concept:country:belize,1114,0.999755859375,concept:countryhascompanyoffice,concept:company:national
2578,concept:country:slovakia_the_slovak_republic,1114,0.99609375,concept:countryhascompanyoffice,concept:company:national
2579,concept:country:britain,1103,0.9999999999730855,concept:countryhascompanyoffice,concept:company:firstgroup
2580,concept:country:laos,1115,0.998046875,concept:countryhascompanyoffice,concept:company:national
2581,concept:country:egypt,1114,0.9999999430465498,concept:countryhascompanyoffice,concept:company:national
2582,concept:country:peru,1114,0.9999998807907104,concept:countryhascompanyoffice,concept:company:national
2583,concept:country:iraq,1114,0.9999999995343387,concept:countryhascompanyoffice,concept:company:national
2584,concept:country:iran,1114,0.9999999995343387,concept:countryhascompanyoffice,concept:company:national
2585,concept:country:latvia,1114,0.9999961853027344,concept:countryhascompanyoffice,concept:company:national
2586,concept:country:brunei,1114,0.9375,concept:countryhascompanyoffice,concept:company:national
2587,concept:country:indonesia,1110,0.9375,concept:countryhascompanyoffice,concept:bank:hsbc
2588,concept:country:indonesia,1114,0.9999999997671694,concept:countryhascompanyoffice,concept:company:national
2589,concept:country:australasia,1107,0.9375,concept:countryhascompanyoffice,concept:bank:royal
2590,concept:country:us,1115,1.0,concept:countryhascompanyoffice,concept:bank:citizens
2591,concept:country:us,1115,1.0,concept:countryhascompanyoffice,concept:bank:treasury
2592,concept:country:us,1115,0.9375,concept:countryhascompanyoffice,concept:company:microsoft_corporation
2593,concept:country:us,1115,0.9999999997671694,concept:countryhascompanyoffice,concept:company:commerce
2594,concept:country:thailand,1107,0.96875,concept:countryhascompanyoffice,concept:bank:bangkok_bank
2595,concept:country:thailand,1114,0.9999999999981353,concept:countryhascompanyoffice,concept:company:national
2596,concept:country:thailand,1107,0.9375,concept:countryhascompanyoffice,concept:company:the_national
2597,concept:country:belgium,1103,1.0,concept:countryhascompanyoffice,concept:bank:fortis
2598,concept:country:belgium,1104,0.9921875,concept:countryhascompanyoffice,concept:bank:royal
2599,concept:country:albania,1114,0.9999923706054688,concept:countryhascompanyoffice,concept:company:national
2600,concept:country:qatar,1114,0.96875,concept:countryhascompanyoffice,concept:company:national
2601,concept:country:sierra_leone,1114,0.9998779296875,concept:countryhascompanyoffice,concept:company:national
2602,concept:country:estonia,1114,0.9999847412109375,concept:countryhascompanyoffice,concept:company:national
2603,concept:country:ecuador,1114,0.9999961853027344,concept:countryhascompanyoffice,concept:company:national
2604,concept:country:armenia,1114,0.9999999995343387,concept:countryhascompanyoffice,concept:company:national
2605,concept:country:moldova,1114,0.9999999403953552,concept:countryhascompanyoffice,concept:company:national
2606,concept:country:italy,1114,1.0,concept:countryhascompanyoffice,concept:company:national
2607,concept:country:monaco,1110,0.9375,concept:countryhascompanyoffice,concept:bank:hsbc
2608,concept:country:nicaragua,1114,0.9998779296875,concept:countryhascompanyoffice,concept:company:national
2609,concept:country:oman,1110,0.9375,concept:countryhascompanyoffice,concept:bank:hsbc
2610,concept:country:skorea,1115,1.0,concept:countryhascompanyoffice,concept:company:lg_electronics_inc
2611,concept:country:nepal,1114,0.9999999850988388,concept:countryhascompanyoffice,concept:company:national
2612,concept:country:netherlands,1114,0.9999999997671694,concept:countryhascompanyoffice,concept:company:national
2613,concept:country:luxembourg,1114,0.99609375,concept:countryhascompanyoffice,concept:company:national
2614,concept:country:chile,1114,0.9999999995343387,concept:countryhascompanyoffice,concept:company:national
2615,concept:country:finland,1114,0.9999999999020729,concept:countryhascompanyoffice,concept:company:nokia_siemens
2616,concept:country:finland,1107,0.96875,concept:countryhascompanyoffice,concept:company:the_national
2617,concept:country:macedonia,1114,1.0,concept:countryhascompanyoffice,concept:company:national
2618,concept:country:hungary,1114,0.9999999925494194,concept:countryhascompanyoffice,concept:company:national
2619,concept:country:the_united_kingdom,1110,0.99609375,concept:countryhascompanyoffice,concept:bank:hsbc
2620,concept:country:south_korea,1115,1.0,concept:countryhascompanyoffice,concept:company:national
2621,concept:country:south_korea,1115,1.0,concept:countryhascompanyoffice,concept:company:samsung
2622,concept:country:south_korea,1115,1.0,concept:countryhascompanyoffice,concept:company:lg_electronics_inc
2623,concept:country:congo,1114,0.9999980926513672,concept:countryhascompanyoffice,concept:company:national
2624,concept:country:deutschland,1103,1.0,concept:countryhascompanyoffice,concept:automobilemaker:kia
2625,concept:country:new_south_wales,1112,0.96875,concept:countryhascompanyoffice,concept:bank:royal
2626,concept:country:new_south_wales,1114,0.9999880576772668,concept:countryhascompanyoffice,concept:company:national
2627,concept:country:bulgaria,1114,0.9999998807907104,concept:countryhascompanyoffice,concept:company:national
2628,concept:country:uganda,1114,0.999969482421875,concept:countryhascompanyoffice,concept:company:national
2629,concept:country:greenland,1114,0.96875,concept:countryhascompanyoffice,concept:company:national
2630,concept:country:mozambique,1114,0.9999923706054688,concept:countryhascompanyoffice,concept:company:national
2631,concept:country:bahrain,1114,0.9375,concept:countryhascompanyoffice,concept:company:national
2632,concept:country:former_yugoslavia,1114,0.998046875,concept:countryhascompanyoffice,concept:company:national
2633,concept:country:senegal,1114,0.9999847412109375,concept:countryhascompanyoffice,concept:company:national
2634,concept:country:ghana,1114,0.9999990463256836,concept:countryhascompanyoffice,concept:company:national
2635,concept:country:turkey,1114,0.9999995231628418,concept:countryhascompanyoffice,concept:company:national
2636,concept:country:guinea_bissau_guinea_bissau,1114,0.984375,concept:countryhascompanyoffice,concept:company:national
2637,concept:country:germany,1110,1.0,concept:countryhascompanyoffice,concept:automobilemaker:volkswagen
2638,concept:country:germany,1114,0.9999999998835847,concept:countryhascompanyoffice,concept:company:national
2639,concept:country:germany,1109,0.96875,concept:countryhascompanyoffice,concept:company:general
2640,concept:country:azerbaijan,1114,0.999999999999628,concept:countryhascompanyoffice,concept:company:national
2641,concept:radiostation:d_t,1115,1.0,concept:companyalsoknownas,concept:company:dhi
2642,concept:visualizablescene:pico_rivera,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2643,concept:visualizablescene:nutley,1111,1.0,concept:cityhascompanyoffice,concept:biotechcompany:roche
2644,concept:visualizablething:bergenfield,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2645,concept:visualizablething:elkridge,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2646,concept:visualizablething:tustin,1114,0.9999999962747097,concept:cityhascompanyoffice,concept:company:national
2647,concept:geopoliticalorganization:el_mirage,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2648,concept:geopoliticallocation:livonia,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2649,concept:geopoliticalorganization:rancho_santa_fe,1114,0.998046875,concept:cityhascompanyoffice,concept:company:national
2650,concept:geopoliticallocation:santa_fe_springs,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2651,concept:visualizablething:des_plaines,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2652,concept:visualizablething:ambler,1115,1.0,concept:cityhascompanyoffice,concept:company:national
2653,concept:geopoliticallocation:oregon_city,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2654,concept:visualizablescene:van_wyck,1114,0.9990234375,concept:cityhascompanyoffice,concept:company:national
2655,concept:visualizablescene:white_river_junction,1114,0.9999999403953552,concept:cityhascompanyoffice,concept:company:national
2656,concept:visualizablescene:broomall,1114,0.9999563718341634,concept:cityhascompanyoffice,concept:company:national
2657,concept:visualizablescene:hawaiian_gardens,1114,0.9999999850988388,concept:cityhascompanyoffice,concept:company:national
2658,concept:visualizablescene:ballico,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2659,concept:visualizablescene:clifton_heights,1114,0.9999847412109375,concept:cityhascompanyoffice,concept:company:national
2660,concept:geopoliticallocation:memphis_tennessee,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2661,concept:visualizablescene:la_puente,1114,0.9322650165633974,concept:cityhascompanyoffice,concept:company:national
2662,concept:visualizablescene:alpaugh,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2663,concept:visualizablescene:laguna_niguel,1114,0.9999999701976776,concept:cityhascompanyoffice,concept:company:national
2664,concept:visualizablescene:canton,1114,0.9999999999991533,concept:cityhascompanyoffice,concept:company:reebok
2665,concept:geopoliticallocation:stockholm,1114,1.0,concept:cityhascompanyoffice,concept:company:sas
2666,concept:visualizablescene:dalaman,1112,0.9375,concept:cityhascompanyoffice,concept:company:easyjet
2667,concept:visualizablescene:east_elmhurst,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2668,concept:visualizablescene:dresher,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2669,concept:geopoliticallocation:saraland,1114,0.99951171875,concept:cityhascompanyoffice,concept:company:national
2670,concept:visualizablescene:groveport,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2671,concept:visualizablescene:concordville,1115,1.0,concept:cityhascompanyoffice,concept:company:national
2672,concept:visualizablescene:laveen,1115,1.0,concept:cityhascompanyoffice,concept:company:national
2673,concept:visualizablescene:madison_heights,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2674,concept:geopoliticallocation:cibolo,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
2675,concept:visualizablescene:south_colby,1114,0.99609375,concept:cityhascompanyoffice,concept:company:national
2676,concept:visualizablescene:irvington,1114,0.9990234375,concept:cityhascompanyoffice,concept:company:national
2677,concept:visualizablescene:mendocino,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2678,concept:county:elk_grove_village,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2679,concept:visualizablescene:baldwin_park,1114,0.9999999981373549,concept:cityhascompanyoffice,concept:company:national
2680,concept:visualizablescene:north_bend,1114,0.9021167295628936,concept:cityhascompanyoffice,concept:company:national
2681,concept:visualizablescene:los_alamitos,1114,0.999999958307781,concept:cityhascompanyoffice,concept:company:national
2682,concept:visualizablescene:doylestown,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2683,concept:visualizablescene:valleyford,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2684,concept:visualizablescene:angels_camp,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2685,concept:visualizablescene:biarritz,1114,1.0,concept:cityhascompanyoffice,concept:company:ryanair
2686,concept:geopoliticallocation:oakland_california,1114,1.0,concept:cityhascompanyoffice,concept:automobilemaker:nissan
2687,concept:geopoliticallocation:oakland_california,1109,0.9375,concept:cityhascompanyoffice,concept:automobilemaker:acura
2688,concept:visualizablescene:bell_gardens,1114,0.9999923706054688,concept:cityhascompanyoffice,concept:company:national
2689,concept:visualizablescene:mission_viejo,1114,0.999999999992724,concept:cityhascompanyoffice,concept:company:national
2690,concept:geopoliticalorganization:knightdale,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2691,concept:visualizablething:stockbridge,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2692,concept:visualizablething:grand_bay,1114,1.0,concept:cityhascompanyoffice,concept:company:national
2693,concept:visualizablething:american_canyon,1115,0.9375,concept:cityhascompanyoffice,concept:company:national
2694,concept:visualizablething:silverdale,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
2695,concept:visualizablething:mountlake_terrace,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2696,concept:visualizablething:cherry_hill,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
2697,concept:visualizablething:lilburn,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
2698,concept:ceo:neville_isdell,1115,1.0,concept:ceoof,concept:biotechcompany:coca_cola
2699,concept:ceo:carlos_slim_helu,1115,0.984375,concept:ceoof,concept:company:telmex
2700,concept:ceo:jon_l__luther,1115,1.0,concept:ceoof,concept:company:dunkin_donuts
2701,concept:ceo:kevin_rose,1115,0.9990234375,concept:ceoof,concept:website:digg
2702,concept:ceo:samuel_j__palmisano,1115,1.0,concept:ceoof,concept:biotechcompany:ibm
2703,concept:male:tom_freston,1115,0.9375,concept:ceoof,concept:company:mtv
2704,concept:ceo:stringer,1115,1.0,concept:ceoof,concept:biotechcompany:sony_corp
2705,concept:ceo:david_thodey,1115,0.9999975490305856,concept:ceoof,concept:company:telstra
2706,concept:ceo:julius_genachowski,1115,0.96875,concept:ceoof,concept:company:fcc
2707,concept:ceo:patricia_a__woertz,1115,1.0,concept:ceoof,concept:biotechcompany:archer_daniels_midland
2708,concept:ceo:d__scott_davis,1115,1.0,concept:ceoof,concept:company:united_parcel_service
2709,concept:ceo:george_paz,1115,0.984375,concept:ceoof,concept:company:express_scripts
2710,concept:ceo:michael_geoghegan,1115,0.9921875,concept:ceoof,concept:company:hsbc
2711,concept:ceo:reed_hastings,1115,0.9999847412109375,concept:ceoof,concept:company:netflix
2712,concept:ceo:ratan_tata,1115,0.9999997583214368,concept:ceoof,concept:automobilemaker:tata
2713,concept:ceo:james_hackett,1115,0.9999997313876876,concept:ceoof,concept:company:anadarko_petroleum
2714,concept:ceo:frank_fertitta_iii,1115,0.9375,concept:ceoof,concept:company:station
2715,concept:ceo:vagit_alekperov,1115,0.96875,concept:ceoof,concept:petroleumrefiningcompany:lukoil
2716,concept:ceo:brian_roberts,1115,1.0,concept:ceoof,concept:biotechcompany:comcast
2717,concept:ceo:richard_wagoner,1115,0.9999999989069919,concept:ceoof,concept:automobilemaker:gm
2718,concept:ceo:jeff_zucker,1115,1.0,concept:ceoof,concept:company:nbc_universal001
2719,concept:ceo:john_donahoe,1115,0.96875,concept:ceoof,concept:retailstore:ebay
2720,concept:ceo:richard_fairbank,1115,0.984375,concept:ceoof,concept:biotechcompany:capital_one_financial
2721,concept:ceo:eric_schmidt,1115,1.0,concept:ceoof,concept:biotechcompany:google
2722,concept:ceo:thomas_m__ryan,1115,0.99609375,concept:ceoof,concept:company:cvs_caremark
2723,concept:ceo:nolan_bushnell,1115,0.9375,concept:ceoof,concept:company:atari_corporation
2724,concept:ceo:richard,1115,0.9999999999626689,concept:ceoof,concept:company:virgin001
2725,concept:ceo:zach_nelson,1115,0.9375,concept:ceoof,concept:company:netsuite
2726,concept:ceo:michael_e__szymanczyk,1115,0.9375,concept:ceoof,concept:biotechcompany:altria_group
2727,concept:ceo:calvin_ayre,1115,1.0,concept:ceoof,concept:company:bodog
2728,concept:ceo:jeff_m__fettig,1115,0.984375,concept:ceoof,concept:biotechcompany:whirlpool_corp
2729,concept:ceo:micky_arison,1115,1.0,concept:ceoof,concept:company:carnival
2730,concept:ceo:jack_greenberg,1115,0.96875,concept:ceoof,concept:company:mcdonalds
2731,concept:ceo:john_rowe,1115,0.984375,concept:ceoof,concept:biotechcompany:exelon_corp
2732,concept:ceo:flavio_briatore,1115,0.998046875,concept:ceoof,concept:automobilemaker:nissan
2733,concept:ceo:david_brown,1115,1.0,concept:ceoof,concept:company:owens_corning
2734,concept:ceo:jamie_dimon,1115,1.0,concept:ceoof,concept:bank:j__p__morgan_chase
2735,concept:ceo:michael_capellas,1115,1.0,concept:ceoof,concept:company:compaq
2736,concept:ceo:dennis_kozlowski,1115,0.9990234375,concept:ceoof,concept:biotechcompany:tyco_healthcare
2737,concept:ceo:chad_hurley,1115,0.999974049338966,concept:ceoof,concept:website:youtube
2738,concept:ceo:marc_benioff,1115,0.9999923706054688,concept:ceoof,concept:biotechcompany:salesforce__com
2739,concept:ceo:sam_walton,1115,0.96875,concept:ceoof,concept:retailstore:walmart
2740,concept:ceo:dick_fuld,1115,1.0,concept:ceoof,concept:organization:lehman
2741,concept:ceo:ursula_burns,1115,0.9999972462132968,concept:ceoof,concept:biotechcompany:xerox
2742,concept:ceo:ken_powell,1115,0.96875,concept:ceoof,concept:company:general_mills001
2743,concept:ceo:stephen_bollenbach,1115,1.0,concept:ceoof,concept:hotel:hilton_hotels
2744,concept:ceo:nandan_nilekani,1115,0.96875,concept:ceoof,concept:biotechcompany:infosys_and_wipro
2745,concept:ceo:john_w__thompson,1115,0.9999945600569986,concept:ceoof,concept:company:symantec
2746,concept:ceo:john_hammergren,1115,0.99609375,concept:ceoof,concept:biotechcompany:mckesson
2747,concept:ceo:mong_koo_chung,1115,0.984375,concept:ceoof,concept:automobilemaker:hyundai
2748,concept:ceo:anthony_j__alexander,1115,0.9375,concept:ceoof,concept:company:firstenergy
2749,concept:ceo:richard_egan,1115,1.0,concept:ceoof,concept:biotechcompany:emc_corp
2750,concept:ceo:tony_hayward,1115,0.9999322949258823,concept:ceoof,concept:company:bp
2751,concept:ceo:matt_mullenweg,1115,0.9921875,concept:ceoof,concept:blog:wordpress
2752,concept:ceo:mayo_a__shattuck_iii,1115,0.9375,concept:ceoof,concept:biotechcompany:constellation_energy_group
2753,concept:ceo:paul_fireman,1115,0.984375,concept:ceoof,concept:company:reebok
2754,concept:personeurope:ingvar_kamprad,1115,0.96875,concept:ceoof,concept:retailstore:ikea
2755,concept:ceo:syed_b__ali,1115,1.0,concept:ceoof,concept:company:cavium_networks
2756,concept:ceo:william_r__klesse,1115,1.0,concept:ceoof,concept:biotechcompany:valero_energy
2757,concept:ceo:tony_hsieh,1115,0.96875,concept:ceoof,concept:company:zappos
2758,concept:ceo:craig_barrett,1115,0.9999999999416607,concept:ceoof,concept:biotechcompany:intel
2759,concept:ceo:john_t__chambers,1115,1.0,concept:ceoof,concept:biotechcompany:cisco
2760,concept:ceo:john_riccitiello,1115,1.0,concept:ceoof,concept:company:electronic_arts
2761,concept:ceo:kazuo_hirai,1115,0.998046875,concept:ceoof,concept:recordlabel:sony_computer_entertainment_inc_
2762,concept:ceo:b_muthuraman,1115,0.9981858271502104,concept:ceoof,concept:company:tata_steel
2763,concept:ceo:sky_dayton,1115,0.9375,concept:ceoof,concept:company:earthlink
2764,concept:personafrica:john_watson,1115,0.9375,concept:ceoof,concept:company:chevron
2765,concept:ceo:robert_friedland,1115,0.9375,concept:ceoof,concept:company:ivanhoe
2766,concept:ceo:jason_calacanis,1115,0.9961093894663745,concept:ceoof,concept:company:mahalo
2767,concept:ceo:edward_johnson,1115,1.0,concept:ceoof,concept:company:fidelity
2768,concept:ceo:richard_stallman,1115,0.96875,concept:ceoof,concept:company:gnu_project
2769,concept:ceo:angelo_r__mozilo,1115,0.9999999972007342,concept:ceoof,concept:bank:countrywide
2770,concept:ceo:hugh_hefner,1115,0.9999923706054688,concept:ceoof,concept:magazine:playboy_enterprises_international
2771,concept:ceo:william_h__swanson,1115,0.984375,concept:ceoof,concept:company:raytheon
2772,concept:ceo:donald_graham,1115,1.0,concept:ceoof,concept:newspaper:the_washington_post_company
2773,concept:ceo:gerard_arpey,1115,1.0,concept:ceoof,concept:biotechcompany:amr
2774,concept:ceo:brad_anderson,1115,0.96875,concept:ceoof,concept:biotechcompany:best_buy_co_inc
2775,concept:ceo:entrepreneur_sam_zell,1115,0.999755859375,concept:ceoof,concept:website:tribune_co
2776,concept:ceo:robin_li,1115,0.99609375,concept:ceoof,concept:company:baidu
2777,concept:ceo:henry_ford,1115,0.99999999996014,concept:ceoof,concept:company:ford
2778,concept:ceo:irene_rosenfeld,1115,0.9999961853027344,concept:ceoof,concept:company:kraft_foods
2779,concept:ceo:daniel_vasella,1115,0.99999237109375,concept:ceoof,concept:biotechcompany:novartis
2780,concept:ceo:chang_yung_fa,1115,0.9375,concept:ceoof,concept:company:evergreen
2781,concept:ceo:jim_sinegal,1115,0.999707179904151,concept:ceoof,concept:company:costco
2782,concept:ceo:janet_l__robinson,1115,1.0,concept:ceoof,concept:newspaper:new_york_times_company
2783,concept:ceo:dirk_meyer,1115,1.0,concept:ceoof,concept:company:amd
2784,concept:ceo:jeff_kindler,1115,1.0,concept:ceoof,concept:biotechcompany:pfizer
2785,concept:ceo:ken_chenault,1115,1.0,concept:ceoof,concept:bank:american_express
2786,concept:ceo:jeffrey_immelt,1115,1.0,concept:ceoof,concept:biotechcompany:general_electric
2787,concept:ceo:peter_chou,1115,0.9999641647813537,concept:ceoof,concept:company:htc
2788,concept:ceo:antioco,1115,1.0,concept:ceoof,concept:company:blockbuster_express
2789,concept:ceo:irving_azoff,1115,0.9921875,concept:ceoof,concept:recordlabel:giant
2790,concept:ceo:atsutoshi_nishida,1115,0.96875,concept:ceoof,concept:biotechcompany:toshiba
2791,concept:ceo:chua_sock_koong,1115,0.9375,concept:ceoof,concept:company:singtel
2792,concept:ceo:jeff_noddle,1115,1.0,concept:ceoof,concept:biotechcompany:supervalu_inc
2793,concept:ceo:john_mackey,1115,0.9999999999908724,concept:ceoof,concept:retailstore:whole_foods_market
2794,concept:ceo:kenneth_lewis,1115,0.9972810357279941,concept:ceoof,concept:bank:bank_america
2795,concept:ceo:carol_meyrowitz,1115,1.0,concept:ceoof,concept:retailstore:tjx_companies
2796,concept:ceo:tom_rogers,1115,0.9995009327387764,concept:ceoof,concept:company:tivo_inc_
2797,concept:ceo:executive_sergio_marchionne,1115,1.0,concept:ceoof,concept:company:fiat_s_p_a
2798,concept:ceo:david_nicholson,1115,0.96875,concept:ceoof,concept:company:nhs
2799,concept:ceo:john_p__surma,1115,0.96875,concept:ceoof,concept:biotechcompany:united_states_steel_corp
2800,concept:ceo:ramalinga_raju,1115,1.0,concept:ceoof,concept:biotechcompany:satyam_computer_services_ltd
2801,concept:ceo:jonathan_ornstein,1115,0.984375,concept:ceoof,concept:company:mesa
2802,concept:ceo:sheila_bair,1115,0.9921875,concept:ceoof,concept:company:fdic
2803,concept:ceo:john_silvester_varley,1115,1.0,concept:ceoof,concept:bank:barclays
2804,concept:ceo:john_thain,1115,1.0,concept:ceoof,concept:museum:nyse
2805,concept:ceo:rupert_murdoch,1115,1.0,concept:ceoof,concept:company:news_corporation
2806,concept:ceo:richard_notebaert,1115,1.0,concept:ceoof,concept:stadiumoreventvenue:qwest_field
2807,concept:ceo:mary_sammons,1115,1.0,concept:ceoof,concept:biotechcompany:rite_aid
2808,concept:ceo:michael_dell,1115,1.0,concept:ceoof,concept:company:dell_inc
2809,concept:ceo:vineet_nayar,1115,0.984375,concept:ceoof,concept:company:hcl_technologies
2810,concept:ceo:robert_niblock,1115,0.96875,concept:ceoof,concept:company:lowe_s
2811,concept:ceo:sam_phillips,1115,0.9375,concept:ceoof,concept:recordlabel:sun_records
2812,concept:ceo:masayoshi_son,1115,0.9990234375,concept:ceoof,concept:bank:softbank
2813,concept:personaustralia:smith,1115,0.984375,concept:ceoof,concept:company:sinclair
2814,concept:ceo:john_lasseter,1115,0.999969482421875,concept:ceoof,concept:company:pixar_animation_studios
2815,concept:ceo:george_w__buckley,1115,1.0,concept:ceoof,concept:biotechcompany:n3m
2816,concept:ceo:richard_russell,1115,0.998046875,concept:ceoof,concept:company:xl
2817,concept:ceo:robert_iger,1115,1.0,concept:ceoof,concept:park:the_walt_disney_co_
2818,concept:ceo:barry_meyer,1115,0.9999210734604037,concept:ceoof,concept:recordlabel:warner_bros
2819,concept:ceo:gregory_wasson,1115,1.0,concept:ceoof,concept:biotechcompany:walgreen_co
2820,concept:ceo:jack_welch,1115,0.9999999406171773,concept:ceoof,concept:company:ge
2821,concept:ceo:wendelin_wiedeking,1115,0.96875,concept:ceoof,concept:automobilemaker:porsche
2822,concept:personafrica:jonathan_schwartz,1115,0.9999999999708962,concept:ceoof,concept:company:sun_microsystems
2823,concept:ceo:william_green,1115,0.9375,concept:ceoof,concept:company:accenture001
2824,concept:ceo:charlie_ergen,1115,1.0,concept:ceoof,concept:company:echostar
2825,concept:ceo:scott_heiferman,1115,0.9375,concept:ceoof,concept:website:meetup_com
2826,concept:ceo:james_p__gorman,1115,1.0,concept:ceoof,concept:company:morgan_stanley
2827,concept:ceo:robert_stevens,1115,0.9999999999908511,concept:ceoof,concept:biotechcompany:lockheed_martin
2828,concept:ceo:mark_v__hurd,1115,1.0,concept:ceoof,concept:company:hewlett_packard
2829,concept:ceo:james_cayne,1115,1.0,concept:ceoof,concept:bank:bear_stearns
2830,concept:personaustralia:jim_davis,1115,0.9375,concept:ceoof,concept:company:new_balance
2831,concept:ceo:terry_gou,1115,0.998046875,concept:ceoof,concept:company:foxconn
2832,concept:ceo:christopher_m__connor,1115,0.96875,concept:ceoof,concept:company:sherwin_williams
2833,concept:ceo:jeffery_gardner,1115,0.96875,concept:ceoof,concept:company:windstream_corporation
2834,concept:ceo:jim_rogers,1115,0.99951171875,concept:ceoof,concept:biotechcompany:duke_energy_corporation
2835,concept:ceo:rob_glaser,1115,0.998046875,concept:ceoof,concept:company:realnetworks
2836,concept:ceo:richard_kovacevich,1115,0.984375,concept:ceoof,concept:bank:wells_fargo
2837,concept:ceo:tom_mckillop,1115,0.96875,concept:ceoof,concept:bank:rbs
2838,concept:ceo:evan_williams,1115,0.96875,concept:ceoof,concept:website:twitter
2839,concept:ceo:mark_zuckerberg_,1115,1.0,concept:ceoof,concept:website:facebook
2840,concept:ceo:jeff_bewkes,1115,0.9999999999982981,concept:ceoof,concept:company:time_warner
2841,concept:personcanada:michael_o_leary,1115,0.9990551272778331,concept:ceoof,concept:company:ryanair
2842,concept:ceo:jay_z,1115,0.984375,concept:ceoof,concept:recordlabel:def_jam
2843,concept:ceo:bob_nardelli,1115,1.0,concept:ceoof,concept:automobilemaker:chrysler_llc
2844,concept:ceo:henry_t__nicholas_iii,1115,1.0,concept:ceoof,concept:company:broadcom
2845,concept:ceo:chris_dewolfe,1115,0.99993896875,concept:ceoof,concept:blog:myspace
2846,concept:ceo:david_cote,1115,0.99609375,concept:ceoof,concept:biotechcompany:honeywell
2847,concept:ceo:charles_wang,1115,0.9375,concept:ceoof,concept:company:computer_associates_international
2848,concept:ceo:hartmut_mehdorn,1115,0.9375,concept:ceoof,concept:company:db
2849,concept:ceo:james_e__rohr,1115,0.9375,concept:ceoof,concept:biotechcompany:pnc
2850,concept:ceo:glenn_a__britt,1115,1.0,concept:ceoof,concept:blog:time_warner
2851,concept:ceo:tj_rodgers,1115,0.96875,concept:ceoof,concept:biotechcompany:cypress_semiconductor
2852,concept:ceo:edward_j__zander,1115,1.0,concept:ceoof,concept:company:motorola
2853,concept:ceo:mike_duke,1115,1.0,concept:ceoof,concept:retailstore:wal_mart_stores
2854,concept:ceo:bernie_ecclestone,1115,0.96875,concept:ceoof,concept:company:formula_1
2855,concept:ceo:paul_maritz,1115,1.0,concept:ceoof,concept:company:vmware
